Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"singles_unhealthy_family_patterns","act_9_healing_conversations",2,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_9_healing_conversations",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_10_family_vision",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_10_family_vision",5,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_11_new_legacy",1,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"singles_unhealthy_family_patterns","act_11_new_legacy",2,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"singles_unhealthy_family_patterns","act_11_new_legacy",4,"reflection","warning","Reflection card missing reflection text","Reflection cards should have reflection prompt text"
"widowed_dealing_with_loneliness","act_2_loneliness_vs_isolation",5,"action","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_dealing_with_loneliness","act_6_the_hardest_times",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_holidays_anniversaries","act_6_new_traditions",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_holidays_anniversaries","act_9_support_system",5,"action","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_1_memory_and_life",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_3_their_belongings",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_3_their_belongings",5,"action","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_6_children_and_memory",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_7_creating_new_memories",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_7_creating_new_memories",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_8_their_presence",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_9_moving_forward",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_9_moving_forward",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_10_honoring_and_living",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_10_honoring_and_living",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_honoring_memory","act_10_honoring_and_living",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_kids_embrace_new_commitment","act_3_building_relationship",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_kids_embrace_new_commitment","act_6_practical_changes",5,"action","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",1,"teaching","warning","Excessive line breaks in text","Text has 28 line breaks. May create visual fragmentation."
"widowed_kids_embrace_new_commitment","act_9_wedding_integration",5,"action","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_opening_heart_new_love","act_2_guilt_and_loyalty",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_opening_heart_new_love","act_5_practical_navigation",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_opening_heart_new_love","act_5_practical_navigation",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_opening_heart_new_love","act_10_open_heart",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_opening_heart_new_love","act_10_open_heart",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_preparing_new_covenant","act_2_readiness_check",1,"teaching","warning","Excessive line breaks in text","Text has 26 line breaks. May create visual fragmentation."
"widowed_preparing_new_covenant","act_9_the_wedding",1,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_preparing_new_covenant","act_10_entering_covenant",2,"teaching","warning","Excessive line breaks in text","Text has 22 line breaks. May create visual fragmentation."
"widowed_rebuilding_life","act_1_life_dismantled",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_rebuilding_life","act_2_immediate_practical",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_rebuilding_life","act_14_a_life_rebuilt",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_rediscovering_identity","act_1_who_am_i_now",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_rediscovering_identity","act_4_the_new_you",0,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
"widowed_rediscovering_identity","act_4_the_new_you",2,"teaching","warning","Unmatched markdown pattern (asterisks)","Text has odd number of ** - likely unclosed bold"
